Date,Price,Open,High,Low,Vol.,Change %,Sorting order
03/28/2014,3.1,3.1,3.1,3.1,0.35K,0.00%,2072
03/31/2014,3.1,3.1,3.1,3.1,53.80K,0.00%,2071
04/01/2014,3.1,3.1,3.2,3.1,69.65K,0.00%,2070
04/02/2014,3.1,3.2,3.2,3.1,281.07K,0.00%,2069
04/03/2014,3.1,3.1,3.2,3.1,267.80K,0.00%,2068
04/04/2014,3.2,3.1,3.2,3.1,37.05K,3.23%,2067
04/07/2014,3.1,3.1,3.1,3.1,59.35K,-3.13%,2066
04/08/2014,3.1,3.2,3.2,3.1,32.35K,0.00%,2065
04/09/2014,3.2,3.1,3.2,3.1,70.00K,3.23%,2064
04/10/2014,3.1,3.1,3.1,3.1,35.00K,-3.13%,2063
04/11/2014,3.2,3.1,3.3,3.1,7.11M,3.23%,2062
04/16/2014,3.3,3.1,3.3,3.1,62.60K,3.12%,2061
04/17/2014,3.3,3.3,3.3,3.3,261.75K,0.00%,2060
04/21/2014,3.4,3.3,3.4,3.3,269.89K,3.03%,2059
04/22/2014,3.3,3.3,3.4,3.2,455.96K,-2.94%,2058
04/23/2014,3.3,3.3,3.3,3.3,5.30K,0.00%,2057
04/24/2014,3.3,3.3,3.3,3.3,69.91K,0.00%,2056
04/25/2014,3.3,3.3,3.3,3.3,3.50K,0.00%,2055
04/28/2014,3.2,3.4,3.4,3.2,14.90K,-3.03%,2054
04/29/2014,3.3,3.4,3.4,3.3,25.00K,3.12%,2053
04/30/2014,3.3,3.3,3.3,3.2,985.57K,0.00%,2052
05/02/2014,3.5,3.4,3.6,3.4,4.86M,6.06%,2051
05/05/2014,3.5,3.5,3.5,3.5,207.80K,0.00%,2050
05/06/2014,3.4,3.5,3.5,3.4,183.75K,-2.86%,2049
05/07/2014,3.4,3.5,3.5,3.3,229.93K,0.00%,2048
05/08/2014,3.3,3.4,3.4,3.3,545.43K,-2.94%,2047
05/09/2014,3.4,3.4,3.5,3.3,610.96K,3.03%,2046
05/12/2014,3.3,3.4,3.4,3.3,97.81K,-2.94%,2045
05/13/2014,3.3,3.4,3.4,3.3,65.96K,0.00%,2044
05/16/2014,3.3,3.4,3.4,3.3,1.54M,0.00%,2043
05/19/2014,3.4,3.4,3.4,3.4,149.50K,3.03%,2042
05/20/2014,3.3,3.3,3.3,3.3,51.00K,-2.94%,2041
05/21/2014,3.3,3.3,3.3,3.3,116.15K,0.00%,2040
05/22/2014,3.3,3.3,3.3,3.3,52.40K,0.00%,2039
05/23/2014,3.2,3.3,3.3,3.2,261.17K,-3.03%,2038
05/26/2014,3.2,3.2,3.2,3.2,54.17K,0.00%,2037
05/27/2014,3.3,3.3,3.3,3.2,2.64M,3.12%,2036
05/28/2014,3.2,3.4,3.4,3.2,1.74M,-3.03%,2035
05/29/2014,3.2,3.2,3.3,3.2,877.96K,0.00%,2034
05/30/2014,3.2,3.3,3.3,3.2,313.80K,0.00%,2033
06/02/2014,3.2,3.3,3.3,3.2,233.35K,0.00%,2032
06/03/2014,3.3,3.2,3.3,3.1,422.43K,3.12%,2031
06/04/2014,3.2,3.3,3.3,3.2,93.50K,-3.03%,2030
06/05/2014,3.2,3.3,3.3,3.2,328.81K,0.00%,2029
06/06/2014,3.2,3.2,3.2,3.1,76.78K,0.00%,2028
06/09/2014,3.2,3.2,3.2,3.2,36.02K,0.00%,2027
06/10/2014,3.2,3.1,3.3,3.1,1.87M,0.00%,2026
06/11/2014,3.3,3.2,3.3,3.2,900.02K,3.12%,2025
06/13/2014,3.4,3.3,3.4,3.3,643.90K,3.03%,2024
06/16/2014,3.3,3.3,3.4,3.3,423.60K,-2.94%,2023
06/17/2014,3.3,3.3,3.4,3.3,127.77K,0.00%,2022
06/18/2014,3.3,3.3,3.3,3.3,384.10K,0.00%,2021
06/19/2014,3.3,3.3,3.3,3.3,170.10K,0.00%,2020
06/20/2014,3.4,3.4,3.4,3.3,110.01K,3.03%,2019
06/23/2014,3.3,3.3,3.4,3.3,184.20K,-2.94%,2018
06/24/2014,3.3,3.3,3.4,3.3,374.89K,0.00%,2017
06/25/2014,3.3,3.3,3.3,3.3,221.74K,0.00%,2016
06/26/2014,3.4,3.4,3.4,3.4,0.05K,3.03%,2015
06/27/2014,3.3,3.3,3.4,3.3,592.00K,-2.94%,2014
06/30/2014,3.4,3.3,3.4,3.3,141.11K,3.03%,2013
07/01/2014,3.3,3.4,3.4,3.3,8.50K,-2.94%,2012
07/02/2014,3.4,3.4,3.4,3.3,5.31K,3.03%,2011
07/03/2014,3.4,3.3,3.4,3.3,576.03K,0.00%,2010
07/04/2014,3.3,3.3,3.4,3.3,620.06K,-2.94%,2009
07/07/2014,3.3,3.2,3.4,3.2,489.20K,0.00%,2008
07/08/2014,3.3,3.4,3.4,3.2,374.30K,0.00%,2007
07/09/2014,3.3,3.4,3.5,3.3,1.25M,0.00%,2006
07/10/2014,3.4,3.4,3.5,3.3,587.10K,3.03%,2005
07/11/2014,3.4,3.4,3.4,3.3,614.60K,0.00%,2004
07/14/2014,3.4,3.3,3.4,3.3,2.29M,0.00%,2003
07/15/2014,3.3,3.4,3.4,3.3,190.09K,-2.94%,2002
07/16/2014,3.4,3.4,3.4,3.3,1.82M,3.03%,2001
07/17/2014,3.4,3.4,3.5,3.4,81.61K,0.00%,2000
07/18/2014,3.4,3.3,3.4,3.3,524.06K,0.00%,1999
07/21/2014,3.4,3.4,3.4,3.4,251.00K,0.00%,1998
07/22/2014,3.4,3.3,3.5,3.3,240.05K,0.00%,1997
07/23/2014,3.5,3.4,3.5,3.4,1.28M,2.94%,1996
07/24/2014,3.4,3.5,3.5,3.4,144.96K,-2.86%,1995
07/25/2014,3.4,3.4,3.4,3.4,277.10K,0.00%,1994
07/28/2014,3.4,3.5,3.5,3.3,258.51K,0.00%,1993
07/30/2014,3.4,3.4,3.4,3.3,96.72K,0.00%,1992
07/31/2014,3.3,3.4,3.4,3.3,64.60K,-2.94%,1991
08/01/2014,3.4,3.4,3.4,3.3,24.38K,3.03%,1990
08/04/2014,3.3,3.4,3.4,3.3,21.10K,-2.94%,1989
08/05/2014,3.3,3.4,3.4,3.3,8.90K,0.00%,1988
08/06/2014,3.4,3.3,3.4,3.3,307.80K,3.03%,1987
08/07/2014,3.5,3.4,3.5,3.4,1.43M,2.94%,1986
08/08/2014,3.4,3.5,3.5,3.4,555.77K,-2.86%,1985
08/11/2014,3.4,3.4,3.4,3.4,79.10K,0.00%,1984
08/12/2014,3.4,3.4,3.5,3.3,102.35K,0.00%,1983
08/13/2014,3.4,3.4,3.4,3.3,260.43K,0.00%,1982
08/14/2014,3.4,3.4,3.5,3.4,811.90K,0.00%,1981
08/15/2014,3.4,3.4,3.4,3.4,112.70K,0.00%,1980
08/18/2014,3.5,3.5,3.5,3.4,5.10K,2.94%,1979
08/19/2014,3.4,3.5,3.5,3.4,532.90K,-2.86%,1978
08/20/2014,3.6,3.4,3.6,3.4,1.36M,5.88%,1977
08/21/2014,3.6,3.6,3.6,3.4,896.55K,0.00%,1976
08/22/2014,3.6,3.6,3.7,3.5,1.61M,0.00%,1975
08/25/2014,3.6,3.6,3.6,3.6,328.50K,0.00%,1974
08/26/2014,3.6,3.6,3.7,3.6,475.10K,0.00%,1973
08/27/2014,3.6,3.6,3.7,3.5,280.95K,0.00%,1972
08/28/2014,3.6,3.6,3.7,3.5,264.70K,0.00%,1971
08/29/2014,3.6,3.6,3.7,3.6,293.72K,0.00%,1970
09/01/2014,3.6,3.6,3.6,3.6,133.32K,0.00%,1969
09/02/2014,3.6,3.6,3.7,3.5,16.51K,0.00%,1968
09/03/2014,3.5,3.5,3.5,3.5,105.26K,-2.78%,1967
09/04/2014,3.6,3.5,3.6,3.5,305.49K,2.86%,1966
09/05/2014,3.7,3.6,3.7,3.5,752.18K,2.78%,1965
09/09/2014,3.6,3.6,3.7,3.6,130.70K,-2.70%,1964
09/10/2014,3.6,3.7,3.7,3.6,250.94K,0.00%,1963
09/11/2014,3.7,3.7,3.7,3.6,1.51M,2.78%,1962
09/12/2014,4,3.7,4.1,3.7,6.54M,8.11%,1961
09/15/2014,3.8,3.9,3.9,3.8,1.55M,-5.00%,1960
09/16/2014,4,3.9,4,3.8,4.63M,5.26%,1959
09/17/2014,4.1,4,4.2,4,4.80M,2.50%,1958
09/18/2014,4.3,4.1,4.4,4.1,5.87M,4.88%,1957
09/19/2014,4.2,4.2,4.3,4.1,2.63M,-2.33%,1956
09/22/2014,4.2,4.1,4.2,4.1,1.60M,0.00%,1955
09/23/2014,4.1,4.1,4.2,4.1,564.94K,-2.38%,1954
09/24/2014,4.2,4.1,4.2,4,2.28M,2.44%,1953
09/25/2014,4.2,4.1,4.3,4.1,1.46M,0.00%,1952
09/26/2014,4.2,4.2,4.3,4.1,2.10M,0.00%,1951
09/29/2014,4.1,4.1,4.1,4,1.74M,-2.38%,1950
09/30/2014,4.2,4.1,4.2,4.1,991.54K,2.44%,1949
10/01/2014,4.2,4.1,4.2,4,979.37K,0.00%,1948
10/02/2014,4.1,4.2,4.2,4,447.37K,-2.38%,1947
10/03/2014,4.2,4.1,4.3,4,1.90M,2.44%,1946
10/07/2014,4.1,4.2,4.2,4.1,483.43K,-2.38%,1945
10/09/2014,4.1,4.1,4.2,4,232.21K,0.00%,1944
10/10/2014,4,4.1,4.1,4,1.42M,-2.44%,1943
10/13/2014,3.9,4.1,4.1,3.8,731.52K,-2.50%,1942
10/14/2014,3.9,3.9,4,3.8,426.25K,0.00%,1941
10/15/2014,3.9,3.9,4,3.9,361.88K,0.00%,1940
10/16/2014,3.9,3.9,3.9,3.9,404.33K,0.00%,1939
10/17/2014,3.9,3.9,4,3.9,172.20K,0.00%,1938
10/20/2014,3.8,3.9,4,3.8,585.21K,-2.56%,1937
10/21/2014,3.8,3.8,3.8,3.8,553.50K,0.00%,1936
10/23/2014,3.8,3.8,3.9,3.7,33.21K,0.00%,1935
10/24/2014,3.8,3.8,3.9,3.7,194.97K,0.00%,1934
10/27/2014,3.8,3.7,3.8,3.7,50.50K,0.00%,1933
10/28/2014,3.8,3.8,3.9,3.7,212.15K,0.00%,1932
10/29/2014,3.8,3.8,3.9,3.8,443.30K,0.00%,1931
10/30/2014,3.8,3.8,3.9,3.8,254.96K,0.00%,1930
10/31/2014,3.8,3.8,3.9,3.8,237.35K,0.00%,1929
11/03/2014,4.2,4,4.2,4,8.19M,10.53%,1928
11/04/2014,4,4.1,4.2,4,590.16K,-4.76%,1927
11/05/2014,4.1,4.1,4.2,4,338.27K,2.50%,1926
11/07/2014,4.1,4.2,4.2,4.1,550.31K,0.00%,1925
11/10/2014,4.4,4.1,4.4,4.1,4.06M,7.32%,1924
11/11/2014,4.5,4.3,4.6,4.3,4.22M,2.27%,1923
11/12/2014,4.7,4.5,4.9,4.5,8.50M,4.44%,1922
11/13/2014,4.8,4.8,4.9,4.7,3.96M,2.13%,1921
11/14/2014,4.8,4.8,4.9,4.7,1.75M,0.00%,1920
11/17/2014,5,4.9,5.2,4.8,7.62M,4.17%,1919
11/18/2014,4.9,5,5.1,4.9,2.71M,-2.00%,1918
11/19/2014,4.9,5,5.1,4.9,2.70M,0.00%,1917
11/20/2014,5,4.9,5.1,4.9,1.92M,2.04%,1916
11/21/2014,4.7,5,5.1,4.7,4.57M,-6.00%,1915
11/24/2014,4.6,4.7,4.8,4.5,1.99M,-2.13%,1914
11/25/2014,4.5,4.7,4.8,4.5,1.47M,-2.17%,1913
11/26/2014,4.5,4.6,4.7,4.5,1.13M,0.00%,1912
11/27/2014,4.5,4.5,4.6,4.4,1.24M,0.00%,1911
11/28/2014,4.7,4.5,4.7,4.5,791.69K,4.44%,1910
12/01/2014,4.8,4.7,4.8,4.6,540.45K,2.13%,1909
12/02/2014,4.6,4.8,4.8,4.6,253.55K,-4.17%,1908
12/03/2014,4.7,4.7,4.7,4.6,110.91K,2.17%,1907
12/04/2014,4.7,4.7,4.8,4.6,187.75K,0.00%,1906
12/05/2014,4.7,4.8,4.8,4.7,76.75K,0.00%,1905
12/08/2014,4.6,4.6,4.7,4.6,324.20K,-2.13%,1904
12/09/2014,4.6,4.6,4.7,4.6,265.53K,0.00%,1903
12/10/2014,4.6,4.6,4.7,4.6,32.20K,0.00%,1902
12/11/2014,4.6,4.7,4.7,4.6,41.18K,0.00%,1901
12/12/2014,4.7,4.6,4.7,4.6,0.27K,2.17%,1900
12/15/2014,4.5,4.6,4.7,4.5,421.64K,-4.26%,1899
12/16/2014,4.6,4.6,4.6,4.6,106.04K,2.22%,1898
12/17/2014,4.6,4.6,4.6,4.5,877.11K,0.00%,1897
12/18/2014,4.6,4.6,4.7,4.6,184.35K,0.00%,1896
12/19/2014,4.8,4.6,4.8,4.6,543.48K,4.35%,1895
12/22/2014,4.8,4.8,4.9,4.7,97.98K,0.00%,1894
12/23/2014,4.7,4.8,4.9,4.7,410.08K,-2.08%,1893
12/24/2014,4.8,4.8,4.8,4.8,92.47K,2.13%,1892
12/26/2014,4.8,4.8,4.9,4.7,48.79K,0.00%,1891
12/29/2014,4.7,4.9,4.9,4.7,514.43K,-2.08%,1890
12/30/2014,4.7,4.7,4.8,4.7,110.03K,0.00%,1889
12/31/2014,4.8,4.8,4.9,4.8,274.66K,2.13%,1888
01/02/2015,4.9,4.8,4.9,4.8,668.86K,2.08%,1887
01/06/2015,5,4.9,5,4.9,472.63K,2.04%,1886
01/07/2015,5,5,5.1,4.9,2.11M,0.00%,1885
01/08/2015,5.1,5,5.1,4.9,2.42M,2.00%,1884
01/09/2015,5.4,5.2,5.5,5.2,6.31M,5.88%,1883
01/12/2015,5.4,5.4,5.6,5.3,3.79M,0.00%,1882
01/13/2015,5.3,5.3,5.4,5.2,758.69K,-1.85%,1881
01/16/2015,5.3,5.3,5.3,5.2,443.84K,0.00%,1880
01/19/2015,5.1,5.3,5.3,5.1,1.18M,-3.77%,1879
01/20/2015,5.1,5.1,5.3,5.1,425.31K,0.00%,1878
01/21/2015,5.1,5.1,5.2,5.1,235.02K,0.00%,1877
01/22/2015,5.1,5.1,5.2,4.9,1.10M,0.00%,1876
01/23/2015,5.1,5.1,5.2,5,103.14K,0.00%,1875
01/26/2015,5.1,5.1,5.1,5.1,20.44K,0.00%,1874
01/27/2015,5.2,5.1,5.3,5.1,1.01M,1.96%,1873
01/28/2015,5.4,5.2,5.4,5.2,1.65M,3.85%,1872
01/29/2015,5.3,5.2,5.4,5.2,440.95K,-1.85%,1871
01/30/2015,5.1,5.2,5.2,5,2.07M,-3.77%,1870
02/02/2015,4.9,5.1,5.1,4.9,658.18K,-3.92%,1869
02/05/2015,5.1,5,5.1,4.9,511.44K,4.08%,1868
02/06/2015,5.2,5.1,5.2,5.1,723.04K,1.96%,1867
02/09/2015,5.2,5.2,5.2,5.1,582.64K,0.00%,1866
02/10/2015,5.2,5.1,5.2,5.1,2.72M,0.00%,1865
02/11/2015,5.1,5.2,5.2,5.1,2.53M,-1.92%,1864
02/12/2015,5,5.1,5.1,4.9,7.09M,-1.96%,1863
02/13/2015,5,4.9,5,4.9,331.27K,0.00%,1862
02/16/2015,5,5,5,4.9,607.03K,0.00%,1861
02/18/2015,5.1,4.9,5.1,4.9,253.55K,2.00%,1860
02/19/2015,5.2,5,5.2,5,830.13K,1.96%,1859
02/20/2015,5,5.1,5.1,5,821.37K,-3.85%,1858
02/23/2015,5,5.1,5.1,5,60.96K,0.00%,1857
02/24/2015,5,5.1,5.1,5,594.91K,0.00%,1856
02/25/2015,5,5,5.1,5,122.54K,0.00%,1855
02/26/2015,5,5,5,4.9,155.40K,0.00%,1854
02/27/2015,4.9,5,5,4.9,41.13K,-2.00%,1853
03/02/2015,4.9,4.9,5,4.9,214.37K,0.00%,1852
03/03/2015,4.9,4.9,5,4.9,315.20K,0.00%,1851
03/04/2015,4.8,4.9,5,4.8,230.94K,-2.04%,1850
03/06/2015,4.8,4.8,4.9,4.8,137.26K,0.00%,1849
03/09/2015,4.7,4.9,4.9,4.6,356.21K,-2.08%,1848
03/10/2015,4.7,4.7,4.8,4.7,286.36K,0.00%,1847
03/11/2015,4.8,4.7,4.8,4.7,16.00K,2.13%,1846
03/12/2015,4.7,4.7,4.7,4.7,21.75K,-2.08%,1845
03/13/2015,4.8,4.7,4.8,4.6,154.88K,2.13%,1844
03/16/2015,4.7,4.7,4.7,4.5,655.55K,-2.08%,1843
03/17/2015,4.6,4.6,4.6,4.5,81.90K,-2.13%,1842
03/18/2015,4.6,4.5,4.6,4.5,61.78K,0.00%,1841
03/19/2015,4.5,4.6,4.6,4.5,195.75K,-2.17%,1840
03/20/2015,4.5,4.5,4.6,4.5,260.20K,0.00%,1839
03/23/2015,4.7,4.6,4.7,4.6,292.14K,4.44%,1838
03/24/2015,4.7,4.7,4.7,4.6,185.00K,0.00%,1837
03/25/2015,4.7,4.7,4.7,4.5,186.75K,0.00%,1836
03/26/2015,4.6,4.6,4.6,4.5,265.95K,-2.13%,1835
03/27/2015,4.7,4.6,4.7,4.5,1.22M,2.17%,1834
03/30/2015,4.6,4.6,4.6,4.4,231.07K,-2.13%,1833
03/31/2015,4.7,4.5,4.7,4.3,497.32K,2.17%,1832
04/01/2015,4.7,4.5,4.8,4.5,284.29K,0.00%,1831
04/02/2015,4.8,4.6,4.8,4.6,566.41K,2.13%,1830
04/06/2015,4.8,4.6,4.8,4.6,4.50K,0.00%,1829
04/07/2015,4.8,4.7,4.8,4.6,15.50K,0.00%,1828
04/08/2015,4.8,4.8,4.8,4.7,9.89K,0.00%,1827
04/09/2015,4.8,4.8,4.8,4.7,45.04K,0.00%,1826
04/10/2015,4.8,4.8,4.8,4.6,137.70K,0.00%,1825
04/15/2015,4.8,4.8,4.8,4.8,6.50K,0.00%,1824
04/16/2015,4.9,4.8,5,4.8,539.46K,2.08%,1823
04/17/2015,4.9,4.9,4.9,4.8,113.40K,0.00%,1822
04/20/2015,4.9,4.9,4.9,4.7,271.68K,0.00%,1821
04/21/2015,4.8,4.8,4.9,4.7,189.96K,-2.04%,1820
04/22/2015,4.8,4.7,4.8,4.7,18.04K,0.00%,1819
04/23/2015,4.7,4.8,4.8,4.6,352.19K,-2.08%,1818
04/24/2015,4.8,4.8,4.8,4.7,135.80K,2.13%,1817
04/27/2015,4.8,4.8,4.8,4.7,130.75K,0.00%,1816
04/28/2015,4.8,4.8,4.8,4.7,86.05K,0.00%,1815
04/29/2015,4.8,4.8,4.9,4.7,391.57K,0.00%,1814
04/30/2015,4.8,4.8,4.9,4.7,319.90K,0.00%,1813
05/05/2015,4.8,4.8,5,4.8,706.76K,0.00%,1812
05/06/2015,4.9,4.9,5,4.8,1.27M,2.08%,1811
05/07/2015,4.8,4.9,5,4.8,91.50K,-2.04%,1810
05/08/2015,4.9,4.9,4.9,4.9,60.70K,2.08%,1809
05/11/2015,4.8,4.8,4.9,4.8,118.35K,-2.04%,1808
05/12/2015,4.9,4.8,4.9,4.8,112.01K,2.08%,1807
05/13/2015,4.8,4.9,4.9,4.8,237.32K,-2.04%,1806
05/14/2015,4.9,4.9,4.9,4.8,96.31K,2.08%,1805
05/15/2015,5,4.8,5,4.8,458.42K,2.04%,1804
05/18/2015,5,4.9,5,4.8,225.10K,0.00%,1803
05/19/2015,4.9,4.9,5,4.9,374.64K,-2.00%,1802
05/20/2015,5,4.9,5,4.8,111.22K,2.04%,1801
05/21/2015,4.9,5,5,4.9,237.51K,-2.00%,1800
05/22/2015,5,4.9,5,4.9,207.19K,2.04%,1799
05/25/2015,4.9,5,5,4.8,270.07K,-2.00%,1798
05/26/2015,4.9,4.9,5,4.9,214.51K,0.00%,1797
05/27/2015,5,5,5,4.8,259.96K,2.04%,1796
05/28/2015,5,5,5,4.8,629.81K,0.00%,1795
05/29/2015,4.9,4.9,4.9,4.8,148.86K,-2.00%,1794
06/01/2015,4.4,4.7,4.7,4.4,1.80M,-10.20%,1793
06/03/2015,4.4,4.6,4.6,4.3,360.66K,0.00%,1792
06/04/2015,4.3,4.4,4.4,4.3,141.32K,-2.27%,1791
06/05/2015,4.3,4.3,4.5,4.3,541.30K,0.00%,1790
06/08/2015,4.3,4.4,4.4,4.3,408.92K,0.00%,1789
06/09/2015,4.3,4.3,4.3,4.2,325.32K,0.00%,1788
06/10/2015,4.4,4.3,4.5,4.3,138.08K,2.33%,1787
06/11/2015,4.4,4.3,4.4,4.2,270.99K,0.00%,1786
06/12/2015,4.3,4.4,4.4,4.2,296.86K,-2.27%,1785
06/15/2015,4.3,4.3,4.4,4.3,196.30K,0.00%,1784
06/16/2015,4.2,4.3,4.3,4.2,486.44K,-2.33%,1783
06/17/2015,4.3,4.3,4.3,4.2,265.52K,2.38%,1782
06/18/2015,4.3,4.3,4.3,4.3,88.61K,0.00%,1781
06/19/2015,4.3,4.3,4.3,4.1,812.70K,0.00%,1780
06/22/2015,4.3,4.3,4.3,4.2,34.65K,0.00%,1779
06/23/2015,4.2,4.4,4.4,4.2,658.28K,-2.33%,1778
06/24/2015,4.2,4.3,4.3,4.1,64.69K,0.00%,1777
06/25/2015,4.2,4.2,4.2,4.1,57.32K,0.00%,1776
06/26/2015,4.2,4.2,4.3,4.1,549.16K,0.00%,1775
06/29/2015,4.1,4.2,4.2,4.1,113.18K,-2.38%,1774
06/30/2015,4.1,4.2,4.2,4.1,15.81K,0.00%,1773
07/02/2015,4.2,4.2,4.2,4.1,360.15K,2.44%,1772
07/03/2015,4.2,4.2,4.2,4,475.97K,0.00%,1771
07/06/2015,4.2,4.2,4.2,4.1,6.10K,0.00%,1770
07/07/2015,4,4.2,4.2,4,297.57K,-4.76%,1769
07/08/2015,4.2,4.1,4.2,4,39.61K,5.00%,1768
07/09/2015,4.2,4.2,4.2,4,564.99K,0.00%,1767
07/10/2015,4.2,4.2,4.3,4,3.78M,0.00%,1766
07/13/2015,4.1,4.2,4.2,4.1,44.00K,-2.38%,1765
07/14/2015,4.2,4.2,4.2,4.1,274.68K,2.44%,1764
07/15/2015,4.3,4.2,4.3,4.2,1.11M,2.38%,1763
07/16/2015,4.2,4.3,4.3,4.2,551.56K,-2.33%,1762
07/17/2015,4.3,4.3,4.3,4.2,244.33K,2.38%,1761
07/20/2015,4.3,4.3,4.3,4.2,61.25K,0.00%,1760
07/21/2015,4.3,4.3,4.3,4.2,96.14K,0.00%,1759
07/22/2015,4.3,4.2,4.3,4.2,140.22K,0.00%,1758
07/23/2015,4.3,4.3,4.4,4.3,554.93K,0.00%,1757
07/24/2015,4.4,4.3,4.5,4.3,438.48K,2.33%,1756
07/27/2015,4.4,4.3,4.4,4.3,351.71K,0.00%,1755
07/28/2015,4.3,4.3,4.4,4.3,402.74K,-2.27%,1754
07/29/2015,4.4,4.4,4.4,4.3,630.50K,2.33%,1753
07/30/2015,4.4,4.3,4.4,4.3,983.21K,0.00%,1752
08/03/2015,4.4,4.4,4.4,4.3,122.04K,0.00%,1751
08/04/2015,4.4,4.3,4.4,4.2,1.00M,0.00%,1750
08/05/2015,4.4,4.3,4.4,4.3,101.67K,0.00%,1749
08/06/2015,4.4,4.4,4.5,4.3,473.68K,0.00%,1748
08/07/2015,4.4,4.5,4.5,4.3,218.25K,0.00%,1747
08/10/2015,4.4,4.5,4.5,4.3,146.56K,0.00%,1746
08/11/2015,4.3,4.4,4.4,4.3,238.22K,-2.27%,1745
08/12/2015,4.3,4.3,4.3,4.2,203.31K,0.00%,1744
08/13/2015,4.4,4.3,4.4,4.2,274.20K,2.33%,1743
08/14/2015,4.4,4.3,4.4,4.3,503.40K,0.00%,1742
08/17/2015,4.4,4.4,4.4,4.3,10.24K,0.00%,1741
08/18/2015,4.4,4.4,4.4,4.2,161.50K,0.00%,1740
08/19/2015,4.3,4.4,4.4,4.3,360.45K,-2.27%,1739
08/20/2015,4.3,4.3,4.3,4.3,5.75K,0.00%,1738
08/21/2015,4.4,4.3,4.5,4.3,3.19M,2.33%,1737
08/24/2015,4.4,4.4,4.4,4.2,2.51M,0.00%,1736
08/25/2015,4.4,4.3,4.4,4.2,447.41K,0.00%,1735
08/26/2015,4.3,4.3,4.4,4.3,338.03K,-2.27%,1734
08/27/2015,4.4,4.3,4.4,4.3,292.31K,2.33%,1733
08/28/2015,4.4,4.4,4.4,4.3,339.92K,0.00%,1732
08/31/2015,4.3,4.3,4.4,4.3,27.51K,-2.27%,1731
09/01/2015,4.4,4.4,4.4,4.3,1.46K,2.33%,1730
09/02/2015,4.3,4.3,4.3,4.3,22.53K,-2.27%,1729
09/03/2015,4.4,4.2,4.5,4.2,1.47M,2.33%,1728
09/04/2015,4.4,4.5,4.5,4.4,750.61K,0.00%,1727
09/07/2015,4.3,4.4,4.4,4.3,426.55K,-2.27%,1726
09/08/2015,4.4,4.3,4.4,4.3,727.91K,2.33%,1725
09/09/2015,4.4,4.4,4.4,4.4,229.99K,0.00%,1724
09/10/2015,4.4,4.4,4.4,4.3,24.85K,0.00%,1723
09/11/2015,4.4,4.4,4.4,4.3,238.42K,0.00%,1722
09/14/2015,4.3,4.2,4.4,4.2,135.22K,-2.27%,1721
09/15/2015,4.4,4.4,4.4,4.4,3.00K,2.33%,1720
09/16/2015,4.5,4.4,4.5,4.2,629.03K,2.27%,1719
09/17/2015,4.4,4.4,4.4,4.3,98.36K,-2.22%,1718
09/18/2015,4.3,4.4,4.4,4.3,108.55K,-2.27%,1717
09/21/2015,4.4,4.3,4.4,4.3,322.57K,2.33%,1716
09/22/2015,4.4,4.2,4.5,4.2,450.32K,0.00%,1715
09/23/2015,4.4,4.3,4.4,4.3,101.20K,0.00%,1714
09/25/2015,4.3,4.3,4.4,4.3,104.11K,-2.27%,1713
09/28/2015,4.4,4.2,4.4,4.2,122.72K,2.33%,1712
09/29/2015,4.4,4.4,4.4,4.2,95.32K,0.00%,1711
09/30/2015,4.4,4.3,4.4,4.3,90.15K,0.00%,1710
10/01/2015,4.4,4.3,4.4,4.3,95.01K,0.00%,1709
10/02/2015,4.3,4.4,4.4,4.3,82.12K,-2.27%,1708
10/05/2015,4.4,4.4,4.4,4.2,269.66K,2.33%,1707
10/06/2015,4.3,4.4,4.4,4.2,27.24K,-2.27%,1706
10/07/2015,4.3,4.3,4.3,4.3,4.05K,0.00%,1705
10/08/2015,4.4,4.3,4.5,4.3,1.03M,2.33%,1704
10/09/2015,4.4,4.5,4.5,4.3,270.57K,0.00%,1703
10/12/2015,4.4,4.4,4.5,4.3,621.82K,0.00%,1702
10/13/2015,4.5,4.4,4.6,4.4,213.44K,2.27%,1701
10/14/2015,4.4,4.5,4.5,4.4,81.30K,-2.22%,1700
10/15/2015,4.4,4.4,4.6,4.4,4.40M,0.00%,1699
10/16/2015,4.4,4.5,4.5,4.4,45.47K,0.00%,1698
10/19/2015,4.4,4.4,4.4,4.4,7.93K,0.00%,1697
10/20/2015,4.5,4.5,4.5,4.4,50.05K,2.27%,1696
10/21/2015,4.5,4.5,4.5,4.4,159.78K,0.00%,1695
10/22/2015,4.5,4.5,4.6,4.4,1.26M,0.00%,1694
10/23/2015,4.6,4.6,4.6,4.5,160.88K,2.22%,1693
10/26/2015,4.5,4.6,4.6,4.5,296.80K,-2.17%,1692
10/28/2015,4.5,4.5,4.5,4.5,243.02K,0.00%,1691
10/29/2015,4.6,4.5,4.6,4.5,13.10K,2.22%,1690
10/30/2015,4.4,4.5,4.5,4.4,34.00K,-4.35%,1689
11/02/2015,4.4,4.5,4.5,4.4,6.47K,0.00%,1688
11/03/2015,4.3,4.4,4.4,4.2,89.15K,-2.27%,1687
11/04/2015,4.4,4.3,4.4,4.3,4.01K,2.33%,1686
11/05/2015,4.4,4.4,4.4,4.4,63.49K,0.00%,1685
11/06/2015,4.5,4.4,4.5,4.4,199.48K,2.27%,1684
11/09/2015,4.4,4.4,4.5,4.3,40.32K,-2.22%,1683
