Date,Price,Open,High,Low,Vol.,Change %,Sorting order
08/14/2013,37,38.4,38.4,37,3.52K,-0.27%,2160
08/15/2013,37,37,40.9,35.1,59.92K,0.00%,2159
08/16/2013,38.9,38.5,38.9,38.5,1.00K,5.14%,2158
08/19/2013,38.9,38,38.9,38,4.10K,0.00%,2157
08/21/2013,37,37.5,37.5,37,5.00K,-4.88%,2156
08/22/2013,37,37,37,37,,0.00%,2155
08/23/2013,38,37.9,38,37.9,7.00K,2.70%,2154
08/26/2013,37.9,37,37.9,36.5,6.60K,-0.26%,2153
08/27/2013,34.2,34.2,34.2,34.2,0.20K,-9.76%,2152
08/28/2013,38,35.9,38.2,35.1,70.56K,11.11%,2151
08/29/2013,36,36,36,36,5.40K,-5.26%,2150
08/30/2013,38,37.9,38,36.1,37.00K,5.56%,2149
09/02/2013,38.5,37.5,38.5,36.6,32.10K,1.32%,2148
09/03/2013,38.5,37.1,38.5,37.1,21.31K,0.00%,2147
09/04/2013,38.8,37.6,38.8,37.5,1.39K,0.78%,2146
09/05/2013,37,37.7,37.7,37,1.21K,-4.64%,2145
09/06/2013,38,37.9,38,37.9,2.54K,2.70%,2144
09/09/2013,35.3,35.2,35.4,35.2,0.40K,-7.11%,2143
09/10/2013,37.9,37.9,37.9,37.9,0.01K,7.37%,2142
09/11/2013,35.4,35.4,35.4,35.4,0.30K,-6.60%,2141
09/12/2013,36,36,37.5,35.9,8.22K,1.69%,2140
09/13/2013,36.2,36.1,36.2,36.1,0.00K,0.56%,2139
09/16/2013,38,37.9,38,36.9,28.11K,4.97%,2138
09/17/2013,36.3,36.4,36.4,36.3,1.10K,-4.47%,2137
09/18/2013,36.3,36.3,36.3,36.3,,0.00%,2136
09/20/2013,38,38,38.5,37,41.05K,4.68%,2135
09/23/2013,38,38,38,38,0.00K,0.00%,2134
09/24/2013,37,37.1,37.1,37,0.40K,-2.63%,2133
09/25/2013,38.8,38.5,38.8,38.5,0.01K,4.86%,2132
09/26/2013,38.5,37.1,38.5,37,3.00K,-0.77%,2131
09/27/2013,39.7,38.8,39.7,38.8,0.10K,3.12%,2130
09/30/2013,36.2,38,42.4,36.2,14.47K,-8.82%,2129
10/01/2013,37.9,37.9,37.9,37.9,0.00K,4.70%,2128
10/02/2013,38.9,38.9,39,38.9,0.01K,2.64%,2127
10/03/2013,37.5,37.5,37.5,37.5,0.01K,-3.60%,2126
10/04/2013,37,36.8,37,36.8,0.09K,-1.33%,2125
10/07/2013,39,36.9,39,36.9,54.81K,5.41%,2124
10/08/2013,40,38.9,42.5,38.9,5.52K,2.56%,2123
10/09/2013,40,39.9,40,39.9,14.27K,0.00%,2122
10/10/2013,41,40.9,41.4,39,3.45K,2.50%,2121
10/11/2013,42,40,42,40,37.52K,2.44%,2120
10/14/2013,41,40.1,42.9,40.1,99.90K,-2.38%,2119
10/15/2013,40,41.1,42,39.9,159.12K,-2.44%,2118
10/17/2013,40,40,41,39.9,40.10K,0.00%,2117
10/21/2013,40,40,40,39.4,16.51K,0.00%,2116
10/22/2013,40,40,40,40,66.04K,0.00%,2115
10/23/2013,40,40.1,40.1,40,2.05K,0.00%,2114
10/24/2013,41.9,40.5,41.9,40.5,19.85K,4.75%,2113
10/25/2013,40.1,41.9,41.9,40.1,5.27K,-4.30%,2112
10/28/2013,41.6,40.1,41.6,40,29.36K,3.74%,2111
10/29/2013,41.9,41,42,41,25.00K,0.72%,2110
10/30/2013,41,40.1,41.9,40.1,40.70K,-2.15%,2109
10/31/2013,41.8,40.6,41.8,40.5,37.97K,1.95%,2108
11/01/2013,40.2,42,42,40.2,0.10K,-3.83%,2107
11/04/2013,40.1,40.4,41.8,40.1,8.24K,-0.25%,2106
11/05/2013,40.2,41.5,41.5,40.2,1.93K,0.25%,2105
11/06/2013,40.2,40.2,40.2,40.2,,0.00%,2104
11/07/2013,40.2,40.2,40.2,40.2,0.10K,0.00%,2103
11/08/2013,40,41,41,40,18.95K,-0.50%,2102
11/11/2013,41,41,41,40,6.77K,2.50%,2101
11/12/2013,41,40,41,40,0.14K,0.00%,2100
11/13/2013,41,41,41,41,,0.00%,2099
11/14/2013,44,42,45,41.8,89.95K,7.32%,2098
11/15/2013,43.5,40.6,44,40.6,25.85K,-1.14%,2097
11/18/2013,41.2,43,43,41.2,8.33K,-5.29%,2096
11/19/2013,41.9,41.4,41.9,41.4,0.44K,1.70%,2095
11/20/2013,42,41.4,42,41.4,1.41K,0.24%,2094
11/21/2013,42.1,42,42.9,42,4.10K,0.24%,2093
11/22/2013,42.1,42.1,42.1,42.1,,0.00%,2092
11/25/2013,43,42.9,46.5,42.9,84.20K,2.14%,2091
11/26/2013,43,42.2,43,42.2,0.90K,0.00%,2090
11/27/2013,43,43,43,43,,0.00%,2089
11/28/2013,43,43,43,43,0.20K,0.00%,2088
11/29/2013,43.8,42.9,43.8,42.8,1.21K,1.86%,2087
12/02/2013,42.6,42.6,42.7,42.6,1.20K,-2.74%,2086
12/03/2013,42.7,42.7,42.7,42.7,1.00K,0.23%,2085
12/04/2013,42.7,42.7,42.7,42.7,1.00K,0.00%,2084
12/05/2013,42.7,42.7,42.7,42.7,,0.00%,2083
12/06/2013,42.8,42.8,42.8,42.8,0.00K,0.23%,2082
12/09/2013,44.9,42.8,44.9,42.7,6.01K,4.91%,2081
12/10/2013,45,45.4,45.4,42.9,4.51K,0.22%,2080
12/11/2013,43,44.9,44.9,43,12.37K,-4.44%,2079
12/12/2013,43,43,43,43,4.00K,0.00%,2078
12/13/2013,43,43,43,43,5.00K,0.00%,2077
12/17/2013,43,43,43,43,0.01K,0.00%,2076
12/18/2013,43,43.1,43.1,43,1.20K,0.00%,2075
12/19/2013,43,43,43,43,,0.00%,2074
12/20/2013,45,45.3,46.5,43.1,14.10K,4.65%,2073
12/23/2013,46.5,46.5,46.5,46.5,0.00K,3.33%,2072
12/24/2013,46.8,46,46.9,46,39.71K,0.65%,2071
12/26/2013,44,46.8,46.8,44,0.03K,-5.98%,2070
12/27/2013,46.7,46.7,46.7,46.7,,6.14%,2069
12/30/2013,44.2,44.3,44.3,44.2,0.21K,-5.35%,2068
12/31/2013,46.4,44.6,46.5,44.6,106.24K,4.98%,2067
01/02/2014,47.8,44.6,47.8,44.6,78.10K,3.02%,2066
01/03/2014,47,45.7,50,45.7,135.19K,-1.67%,2065
01/06/2014,47.2,48.5,48.5,47,11.60K,0.43%,2064
01/07/2014,47.5,46.5,47.5,46.5,0.20K,0.64%,2063
01/08/2014,49.2,47.5,50,47.5,13.75K,3.58%,2062
01/09/2014,49.2,51,51,49.2,8.02K,0.00%,2061
01/10/2014,54.9,50,54.9,49.1,102.37K,11.59%,2060
01/13/2014,50.6,50.6,50.6,50.6,1.40K,-7.83%,2059
01/16/2014,51.2,51,53,51,0.60K,1.19%,2058
01/17/2014,50.2,51.2,51.2,50,29.87K,-1.95%,2057
01/20/2014,55,51,55,51,102.27K,9.56%,2056
01/21/2014,56,54,56.7,53.1,23.89K,1.82%,2055
01/22/2014,56,56.9,56.9,56,9.14K,0.00%,2054
01/23/2014,55.1,56.4,57,55.1,15.02K,-1.61%,2053
01/24/2014,57.4,55.7,57.5,55.7,1.72K,4.17%,2052
01/27/2014,57.5,56.1,59.9,55,49.05K,0.17%,2051
01/28/2014,56.5,57.5,57.5,56.5,2.96K,-1.74%,2050
01/29/2014,59.9,58.9,59.9,58.9,8.86K,6.02%,2049
01/30/2014,59,57,59,56.8,15.20K,-1.50%,2048
01/31/2014,57,57,58,57,1.50K,-3.39%,2047
02/03/2014,56.5,58,58,56,28.96K,-0.88%,2046
02/05/2014,57,56.5,57,56.5,89.01K,0.88%,2045
02/06/2014,58,58,58,58,0.10K,1.75%,2044
02/07/2014,56.2,56.2,56.2,56.1,0.68K,-3.10%,2043
02/10/2014,56.3,56.3,56.5,56.3,1.06K,0.18%,2042
02/11/2014,57,57,57,57,0.59K,1.24%,2041
02/12/2014,56.5,56.5,56.6,56.5,0.17K,-0.88%,2040
02/13/2014,56.3,56.6,56.6,56.3,12.50K,-0.35%,2039
02/17/2014,57,57,57.3,57,0.75K,1.24%,2038
02/18/2014,55.6,57,57.2,55.5,1.88K,-2.46%,2037
02/19/2014,56,55.5,56,55.4,10.17K,0.72%,2036
02/20/2014,55.4,55.4,55.4,55.4,0.10K,-1.07%,2035
02/21/2014,53.2,53.1,53.2,53,0.10K,-3.97%,2034
02/24/2014,52.1,53.1,53.1,52.1,55.50K,-2.07%,2033
02/25/2014,50,52.1,52.1,50,60.07K,-4.03%,2032
02/26/2014,53.9,50.1,53.9,50.1,20.16K,7.80%,2031
02/28/2014,51.7,51.7,51.7,51.7,0.01K,-4.08%,2030
03/03/2014,51.7,51.7,51.7,51.7,,0.00%,2029
03/04/2014,52.1,52,52.1,51.7,2.80K,0.77%,2028
03/05/2014,55.1,55,57.8,55,78.46K,5.76%,2027
03/06/2014,57,57,57,56.9,8.30K,3.45%,2026
03/07/2014,57.5,57.1,59.7,57,0.87K,0.88%,2025
03/10/2014,58.5,57,58.5,56.9,0.55K,1.74%,2024
03/11/2014,58.2,57.6,58.9,57.6,2.79K,-0.51%,2023
03/12/2014,60,57.9,60.8,57.9,27.92K,3.09%,2022
03/13/2014,54.9,55,55.9,53,6.09K,-8.50%,2021
03/14/2014,55,57.5,57.5,53,2.25K,0.18%,2020
03/17/2014,53.5,57.3,57.3,53.5,13.37K,-2.73%,2019
03/18/2014,55,54.9,55,54.9,0.20K,2.80%,2018
03/19/2014,54.9,53.7,54.9,53.7,0.02K,-0.18%,2017
03/20/2014,55.5,54.9,55.5,54.9,2.34K,1.09%,2016
03/21/2014,55.5,55.5,55.5,55.5,0.00K,0.00%,2015
03/24/2014,55,55.5,55.5,55,0.70K,-0.90%,2014
03/25/2014,55,55.1,55.1,55,0.51K,0.00%,2013
03/26/2014,55.2,55.1,55.2,55.1,2.30K,0.36%,2012
03/27/2014,55.5,55.5,55.5,55,2.40K,0.54%,2011
03/28/2014,56.4,56.3,56.4,56.3,0.00K,1.62%,2010
03/31/2014,55.1,56.5,56.5,55.1,1.10K,-2.30%,2009
04/01/2014,55,55.1,55.1,55,1.75K,-0.18%,2008
04/02/2014,56.9,55,56.9,55,0.31K,3.45%,2007
04/03/2014,55,55,55,55,2.70K,-3.34%,2006
04/04/2014,55,55,55,55,,0.00%,2005
04/07/2014,55.9,54.8,56.7,54,160.10K,1.64%,2004
04/08/2014,55.9,55.9,55.9,54.2,1.06K,0.00%,2003
04/09/2014,55.9,55.9,55.9,54.3,2.60K,0.00%,2002
04/10/2014,55,55.9,56.5,55,170.84K,-1.61%,2001
04/11/2014,56.1,55,56.1,54.1,12.24K,2.00%,2000
04/16/2014,56.3,56,56.3,56,1.78K,0.36%,1999
04/17/2014,56.3,55.1,57,55.1,1.38K,0.00%,1998
04/21/2014,59.5,59.5,59.5,59.5,0.01K,5.68%,1997
04/22/2014,60.4,56.5,65,55.2,39.58K,1.51%,1996
04/23/2014,63.9,61.5,65,61.5,0.36K,5.79%,1995
04/24/2014,61.5,63,63,61.5,6.97K,-3.76%,1994
04/25/2014,62,61.1,62,60.2,0.64K,0.81%,1993
04/28/2014,61.1,60.3,61.1,60.3,1.82K,-1.45%,1992
04/29/2014,69.9,62.9,74,62.9,44.04K,14.40%,1991
04/30/2014,69.9,68.9,70,68.9,1.24K,0.00%,1990
05/02/2014,69.8,66,69.9,65.5,2.76K,-0.14%,1989
05/05/2014,67.5,70,70,67.5,1.77K,-3.30%,1988
05/06/2014,70,69.9,70.1,69,9.67K,3.70%,1987
05/07/2014,73.5,70.1,84,70.1,13.28K,5.00%,1986
05/08/2014,74,71.1,74,71.1,3.11K,0.68%,1985
05/09/2014,75.9,74,75.9,74,3.33K,2.57%,1984
05/12/2014,76,76,76,74,6.62K,0.13%,1983
05/13/2014,74,76.5,79,74,6.25K,-2.63%,1982
05/16/2014,74,74,74.1,73.9,2.04K,0.00%,1981
05/19/2014,73.9,73,73.9,73,0.07K,-0.14%,1980
05/20/2014,70.6,73.2,73.2,70.1,11.29K,-4.47%,1979
05/21/2014,70.4,72,74,70.3,2.16K,-0.28%,1978
05/22/2014,70.5,70.5,70.5,70.5,1.50K,0.14%,1977
05/23/2014,72,72,72.1,72,3.45K,2.13%,1976
05/26/2014,72.1,72,72.1,72,2.26K,0.14%,1975
05/27/2014,72,72.1,73,72,2.06K,-0.14%,1974
05/28/2014,72,72.1,72.1,72,3.52K,0.00%,1973
05/29/2014,72.9,72.9,72.9,72.9,0.09K,1.25%,1972
05/30/2014,72.9,72,72.9,72,2.35K,0.00%,1971
06/02/2014,78.7,72.9,80,72.9,10.73K,7.96%,1970
06/03/2014,73.6,77.9,77.9,73.6,4.48K,-6.48%,1969
06/04/2014,74,73.1,75,72.9,8.00K,0.54%,1968
06/05/2014,72.5,73,73,72.5,1.50K,-2.03%,1967
06/06/2014,73.1,73,73.1,73,7.47K,0.83%,1966
06/09/2014,72.5,73.5,74.8,71,16.50K,-0.82%,1965
06/10/2014,71.4,71.4,71.4,71.4,0.00K,-1.52%,1964
06/11/2014,71.1,71.5,72,71.1,2.21K,-0.42%,1963
06/13/2014,70.2,71.1,71.1,70.2,5.90K,-1.27%,1962
06/16/2014,72.5,70.7,72.5,70.7,0.84K,3.28%,1961
06/17/2014,71.5,71.5,71.5,71.5,0.10K,-1.38%,1960
06/18/2014,72.5,71,72.5,71,3.21K,1.40%,1959
06/19/2014,72,71.1,72,71,6.80K,-0.69%,1958
06/20/2014,71.1,72.5,72.5,71.1,1.45K,-1.25%,1957
06/23/2014,71,71.1,71.1,71,0.70K,-0.14%,1956
06/24/2014,70,71,71,70,1.00K,-1.41%,1955
06/25/2014,72.2,71,72.2,71,0.61K,3.14%,1954
06/26/2014,71,72.2,72.2,71,0.45K,-1.66%,1953
06/27/2014,71,72,72,71,1.60K,0.00%,1952
06/30/2014,74.5,71,74.5,71,0.06K,4.93%,1951
07/01/2014,74.8,74.6,74.8,74.6,0.04K,0.40%,1950
07/02/2014,71.2,74,74,71.2,0.24K,-4.81%,1949
07/03/2014,74,71.3,74,71,3.60K,3.93%,1948
07/04/2014,72.4,73.1,73.1,72.4,9.25K,-2.16%,1947
07/07/2014,72,72,73,72,8.57K,-0.55%,1946
07/08/2014,72.5,72,72.5,72,34.91K,0.69%,1945
07/09/2014,75,72.5,75,72.5,13.98K,3.45%,1944
07/10/2014,76,75,76,75,1.65K,1.33%,1943
07/11/2014,73.4,75,75,73.4,3.46K,-3.42%,1942
07/14/2014,74.8,73.2,74.8,73,3.66K,1.91%,1941
07/15/2014,75,74.5,75,73.6,5.96K,0.27%,1940
07/16/2014,76,75,76,75,6.25K,1.33%,1939
07/17/2014,76,76,76,76,0.67K,0.00%,1938
07/18/2014,76,76.1,76.1,76,4.11K,0.00%,1937
07/21/2014,82,76,82,76,33.33K,7.89%,1936
07/22/2014,94,84,94,84,169.85K,14.63%,1935
07/23/2014,94.9,95,98.9,94,58.23K,0.96%,1934
07/24/2014,97.5,95,97.7,94.9,232.43K,2.74%,1933
07/25/2014,96,97.9,98,95,54.84K,-1.54%,1932
07/28/2014,97.5,97.8,97.8,96,2.51K,1.56%,1931
07/30/2014,97.4,97.5,97.5,97.3,2.00K,-0.10%,1930
07/31/2014,96,95.6,97.4,95.6,1.51K,-1.44%,1929
08/01/2014,96,95.7,96,95.7,0.88K,0.00%,1928
08/04/2014,96,96,97.5,95.8,5.04K,0.00%,1927
08/05/2014,91,96,96,90.6,5.38K,-5.21%,1926
08/06/2014,95,95.9,95.9,92.2,5.77K,4.40%,1925
08/07/2014,95,95,96.4,95,21.70K,0.00%,1924
08/08/2014,98,95.1,98.5,95.1,51.71K,3.16%,1923
08/11/2014,100.2,98.2,102,96.9,68.47K,2.24%,1922
08/12/2014,104.7,101,105,101,76.37K,4.49%,1921
08/13/2014,111.5,104.7,114,104.7,192.92K,6.49%,1920
08/14/2014,120,115,124,113.9,197.55K,7.62%,1919
08/15/2014,119,116,120,116,29.56K,-0.83%,1918
08/18/2014,118,119.9,124,118,17.36K,-0.84%,1917
08/19/2014,115,120,120,114.6,23.40K,-2.54%,1916
08/20/2014,120,116,121,116,13.28K,4.35%,1915
08/21/2014,124.9,121.1,127.7,120,55.53K,4.08%,1914
08/22/2014,126.5,124.2,127,124.2,37.29K,1.28%,1913
08/25/2014,126.3,127,128.8,126,35.13K,-0.16%,1912
08/26/2014,121,124,124.1,121,22.00K,-4.20%,1911
08/27/2014,121.4,125,125,121.4,6.67K,0.33%,1910
08/28/2014,125,121.3,125,121.3,8.86K,2.97%,1909
08/29/2014,122.5,122,124,122,7.57K,-2.00%,1908
09/01/2014,122.9,123.5,123.5,122.9,2.00K,0.33%,1907
09/02/2014,122,122,123.6,121.2,20.59K,-0.73%,1906
09/03/2014,130,124.7,134.9,121.6,43.39K,6.56%,1905
09/04/2014,135,133.9,149,133.9,67.71K,3.85%,1904
09/05/2014,137,136,137.8,134,5.92K,1.48%,1903
09/09/2014,134.3,135,136.9,134.2,10.02K,-1.97%,1902
09/10/2014,136.8,136.8,136.8,136.8,0.02K,1.86%,1901
09/11/2014,135.2,136.8,139.6,135,14.51K,-1.17%,1900
09/12/2014,138.8,137,138.9,135.6,10.13K,2.66%,1899
09/15/2014,140.5,138.8,142,138.6,46.24K,1.22%,1898
09/16/2014,143,143,144,140,27.68K,1.78%,1897
09/17/2014,143,143.4,143.4,140,10.75K,0.00%,1896
09/18/2014,144,144.9,144.9,140,13.22K,0.70%,1895
09/19/2014,143.9,142,143.9,142,4.56K,-0.07%,1894
09/22/2014,142.8,141,142.9,138.1,4.23K,-0.76%,1893
09/23/2014,141.9,142.8,142.8,141.9,13.59K,-0.63%,1892
09/24/2014,141.9,138.3,142,138.3,0.56K,0.00%,1891
09/25/2014,140,140,140,140,0.30K,-1.34%,1890
09/26/2014,140.5,140,141,138.4,10.25K,0.36%,1889
09/29/2014,140.5,140.9,140.9,138,13.11K,0.00%,1888
09/30/2014,140,140.4,142,140,27.39K,-0.36%,1887
10/01/2014,141,144,144,141,3.64K,0.71%,1886
10/02/2014,144,142,149.3,142,15.24K,2.13%,1885
10/03/2014,149,146,149,144.1,5.79K,3.47%,1884
10/07/2014,148.5,145,148.5,144,1.10K,-0.34%,1883
10/09/2014,150.8,147,153,147,58.53K,1.55%,1882
10/10/2014,155.9,152.5,163,152,8.13K,3.38%,1881
10/13/2014,147.9,156.9,157,143.6,51.82K,-5.13%,1880
10/14/2014,147,149.8,155,146.1,52.42K,-0.61%,1879
10/15/2014,150,148,152,148,10.09K,2.04%,1878
10/16/2014,147,148.5,149.9,147,8.59K,-2.00%,1877
10/17/2014,145,146.5,146.5,145,0.84K,-1.36%,1876
10/20/2014,146,146.5,146.5,146,3.74K,0.69%,1875
10/21/2014,140.3,144,144,140.3,13.19K,-3.90%,1874
10/23/2014,145.5,141,145.5,139.5,19.98K,3.71%,1873
10/24/2014,148,145,148,145,1.28K,1.72%,1872
10/27/2014,147,140.4,149.9,140.4,1.43K,-0.68%,1871
10/28/2014,147,147,147,147,0.13K,0.00%,1870
10/29/2014,151.5,147,151.9,147,2.97K,3.06%,1869
10/30/2014,156.4,152,158.5,152,37.49K,3.23%,1868
10/31/2014,162.5,153.8,164.7,153.8,17.74K,3.90%,1867
11/03/2014,161,162.9,162.9,160.9,3.83K,-0.92%,1866
11/04/2014,159.9,161.1,161.1,154,37.75K,-0.68%,1865
11/05/2014,160,159,160,159,15.82K,0.06%,1864
11/07/2014,162.5,162,165,162,36.05K,1.56%,1863
11/10/2014,159.7,158,159.9,156,4.50K,-1.72%,1862
11/11/2014,159.7,159.7,159.7,159.7,,0.00%,1861
11/12/2014,158,159.9,159.9,157.5,3.06K,-1.06%,1860
11/13/2014,160.5,158.6,160.5,158,4.33K,1.58%,1859
11/14/2014,175,165.1,184,165,57.27K,9.03%,1858
11/17/2014,175.1,179,179,174,5.39K,0.06%,1857
11/18/2014,179.9,175,183.9,175,6.25K,2.74%,1856
11/19/2014,175,181,181,173.1,22.65K,-2.72%,1855
11/20/2014,177.8,175,177.9,175,3.39K,1.60%,1854
11/21/2014,171,178,178,166.2,20.23K,-3.82%,1853
11/24/2014,163.3,165,169.4,159,35.22K,-4.50%,1852
11/25/2014,165.1,164,178,164,31.01K,1.10%,1851
11/26/2014,164.8,165,165,163.4,5.71K,-0.18%,1850
11/27/2014,162.5,162.1,163,159,7.93K,-1.40%,1849
11/28/2014,162,158,162,157,17.54K,-0.31%,1848
12/01/2014,163.8,163.8,163.8,155,2.30K,1.11%,1847
12/02/2014,157.6,156.5,163,156.5,15.83K,-3.79%,1846
12/03/2014,157,157.5,157.5,157,0.51K,-0.38%,1845
12/04/2014,160,160,160,160,0.00K,1.91%,1844
12/05/2014,153,157.5,157.5,153,9.61K,-4.38%,1843
12/08/2014,152.6,155,155,152,4.18K,-0.26%,1842
12/09/2014,153.1,153.1,153.1,153.1,0.00K,0.33%,1841
12/10/2014,158,153.1,160,153,10.17K,3.20%,1840
12/11/2014,160,160,160,160,0.10K,1.27%,1839
12/12/2014,155,154,155,154,4.11K,-3.13%,1838
12/15/2014,154,154.1,154.1,154,9.80K,-0.65%,1837
12/16/2014,154.1,154.1,154.1,154.1,25.00K,0.06%,1836
12/17/2014,153.8,154.2,154.2,153.8,2.44K,-0.19%,1835
12/18/2014,155,159,159,153.1,1.10K,0.78%,1834
12/19/2014,155,155,155,155,,0.00%,1833
12/22/2014,155,155,155,155,0.13K,0.00%,1832
12/23/2014,155,154,155,154,1.01K,0.00%,1831
12/24/2014,157.1,155,157.1,154.5,31.88K,1.35%,1830
12/26/2014,155,156.5,158.8,155,23.39K,-1.34%,1829
12/29/2014,158,158,158,158,5.80K,1.94%,1828
12/30/2014,159.3,157.9,159.5,157.9,11.54K,0.82%,1827
12/31/2014,158.9,159.8,159.9,156.5,40.44K,-0.25%,1826
01/02/2015,156.5,159.9,159.9,156.5,13.16K,-1.51%,1825
01/06/2015,160,159,173.9,159,25.02K,2.24%,1824
01/07/2015,160,160,160,160,0.90K,0.00%,1823
01/08/2015,167.9,164.9,167.9,164.9,0.78K,4.94%,1822
01/09/2015,166,168,169.1,166,1.61K,-1.13%,1821
01/12/2015,163,167,167,160,3.41K,-1.81%,1820
01/13/2015,160,155.1,160,154,83.30K,-1.84%,1819
01/16/2015,155,165,165,155,5.55K,-3.13%,1818
01/19/2015,152,155,155,152,4.91K,-1.94%,1817
01/20/2015,160,158.7,161,155,31.31K,5.26%,1816
01/21/2015,159.5,160,160,154,33.46K,-0.31%,1815
01/22/2015,159.4,154,159.4,152,2.92K,-0.06%,1814
01/23/2015,151,159.4,159.4,151,5.57K,-5.27%,1813
01/26/2015,151.1,151.1,151.1,151.1,,0.07%,1812
01/27/2015,158,158,158.9,152.2,0.51K,4.57%,1811
01/28/2015,154,155,164,154,57.45K,-2.53%,1810
01/29/2015,154,160,163.9,154,47.53K,0.00%,1809
01/30/2015,155.9,153.3,158.8,153.1,12.57K,1.23%,1808
02/02/2015,156.4,156,156.4,156,1.60K,0.32%,1807
02/05/2015,158.9,157.5,159.8,157.5,1.69K,1.60%,1806
02/06/2015,158.8,159,159,158.8,0.47K,-0.06%,1805
02/09/2015,158,155,158,155,0.30K,-0.50%,1804
02/10/2015,159,158,159,158,2.80K,0.63%,1803
02/11/2015,160,160,160,159.9,2.54K,0.63%,1802
02/12/2015,160,159,160,159,3.41K,0.00%,1801
02/13/2015,159.9,158.7,160,155,16.63K,-0.06%,1800
02/16/2015,159.9,159.9,160,159.5,29.80K,0.00%,1799
02/18/2015,158.9,158.9,158.9,158.9,0.25K,-0.63%,1798
02/19/2015,155,155.1,155.1,155,2.09K,-2.45%,1797
02/20/2015,154,155,155,154,0.09K,-0.65%,1796
02/23/2015,150.1,155,155,150.1,0.91K,-2.53%,1795
02/24/2015,153.5,150.1,153.5,150.1,3.67K,2.27%,1794
02/25/2015,150.1,151,151,150.1,0.09K,-2.21%,1793
02/26/2015,150.1,150.1,150.1,150.1,,0.00%,1792
02/27/2015,152,147,152,147,0.03K,1.27%,1791
03/02/2015,150,151.8,151.9,150,1.23K,-1.32%,1790
03/03/2015,144,148,149.9,140,30.49K,-4.00%,1789
03/04/2015,143.5,143.5,143.6,143.4,11.51K,-0.35%,1788
03/06/2015,143.5,145,145,140,2.94K,0.00%,1787
03/09/2015,133,140,140.1,133,47.27K,-7.32%,1786
03/10/2015,135,129.5,137,129.5,9.51K,1.50%,1785
03/11/2015,138.9,138.9,138.9,138.9,0.30K,2.89%,1784
03/12/2015,145,139,145,139,42.03K,4.39%,1783
03/13/2015,144.5,142,145,138,2.78K,-0.34%,1782
03/16/2015,144.5,140,144.5,140,2.06K,0.00%,1781
03/17/2015,140,135.1,140,135.1,0.51K,-3.11%,1780
03/18/2015,142.4,143,143,135.7,1.08K,1.71%,1779
03/19/2015,142.5,142.4,142.5,142.4,1.67K,0.07%,1778
03/20/2015,143.5,141.5,143.5,141.5,1.34K,0.70%,1777
03/23/2015,142.5,142,142.9,141.9,3.30K,-0.70%,1776
03/24/2015,136.5,144.9,144.9,136.2,13.13K,-4.21%,1775
03/25/2015,136.9,137,137,136.6,0.51K,0.29%,1774
03/26/2015,140,136.9,141,136.9,0.82K,2.26%,1773
03/27/2015,139.9,140,140,136.5,0.95K,-0.07%,1772
03/30/2015,135.9,137,138.7,130,7.94K,-2.86%,1771
03/31/2015,135.8,138.7,138.7,130,3.17K,-0.07%,1770
04/01/2015,138.7,136.2,138.7,131,24.46K,2.14%,1769
04/02/2015,144,140,145,140,22.04K,3.82%,1768
04/06/2015,143.7,144,144,141,0.11K,-0.21%,1767
04/07/2015,143,144,144,140.5,0.35K,-0.49%,1766
04/08/2015,143.8,144,144,140.4,1.47K,0.56%,1765
04/09/2015,143.5,140.6,143.9,140.6,11.72K,-0.21%,1764
04/10/2015,142,140.1,143,137.1,7.01K,-1.05%,1763
04/15/2015,142,142,142,142,0.10K,0.00%,1762
04/16/2015,142,138.4,142,138.4,3.96K,0.00%,1761
04/17/2015,142,142,142,142,,0.00%,1760
04/20/2015,141,142,142,141,0.01K,-0.70%,1759
04/21/2015,142,140,142,140,0.35K,0.71%,1758
04/22/2015,135,142,149,135,41.98K,-4.93%,1757
04/23/2015,144.7,144.9,144.9,136.9,10.95K,7.19%,1756
04/24/2015,143.9,143.5,144.9,140,25.05K,-0.55%,1755
04/27/2015,144,144,145,140,14.86K,0.07%,1754
04/28/2015,151,148.9,151,144.2,1.91K,4.86%,1753
04/29/2015,155,149.9,155,148.2,20.65K,2.65%,1752
04/30/2015,155,156.6,158,155,7.27K,0.00%,1751
05/05/2015,157,157,157,157,1.00K,1.29%,1750
05/06/2015,158,157.5,158,157.5,0.80K,0.64%,1749
05/07/2015,157.7,157.7,157.7,157.7,0.00K,-0.19%,1748
05/08/2015,156,156,156,156,7.81K,-1.08%,1747
05/11/2015,156,156,156,156,,0.00%,1746
05/12/2015,156,155.9,156,155.8,2.25K,0.00%,1745
05/13/2015,160,157.7,160.2,155.5,28.75K,2.56%,1744
05/14/2015,156.6,160.1,162,156.6,12.94K,-2.12%,1743
05/15/2015,162,160,162,160,5.96K,3.45%,1742
05/18/2015,161.7,160,162,160,6.69K,-0.19%,1741
05/19/2015,160,160.1,163,160,13.53K,-1.05%,1740
05/20/2015,160,160,160.1,160,17.00K,0.00%,1739
05/21/2015,159.5,162,162,158.1,5.15K,-0.31%,1738
05/22/2015,168,158.1,170,158,55.85K,5.33%,1737
05/25/2015,165,169.9,169.9,165,0.62K,-1.79%,1736
05/26/2015,160,168.1,168.1,160,1.73K,-3.03%,1735
05/27/2015,168,167,168,167,0.85K,5.00%,1734
05/28/2015,168,168,168,168,1.00K,0.00%,1733
05/29/2015,168,168,168,168,,0.00%,1732
