Date,Price,Open,High,Low,Vol.,Change %,Sorting order
09/02/2014,75,74.4,75,74.4,1.73K,0.00%,1251
09/03/2014,74.9,74.9,74.9,74.9,,-0.13%,1250
09/04/2014,74,74.4,74.4,74,0.61K,-1.20%,1249
09/05/2014,74.3,74.3,74.3,74.3,,0.41%,1248
09/09/2014,75,74.6,75,74.6,1.70K,0.94%,1247
09/10/2014,77,75,77,75,6.20K,2.67%,1246
09/11/2014,76.7,76.7,76.7,76.7,0.54K,-0.39%,1245
09/12/2014,77,74.1,77,73,1.32K,0.39%,1244
09/15/2014,74.4,74.4,74.4,74.4,,-3.38%,1243
09/16/2014,75,74.1,75,74.1,7.13K,0.81%,1242
09/17/2014,75,76,76,73.5,12.63K,0.00%,1241
09/18/2014,76,76,76,76,0.02K,1.33%,1240
09/19/2014,76,76,76,76,,0.00%,1239
09/22/2014,75.5,71.5,75.5,71.5,1.10K,-0.66%,1238
09/23/2014,71.9,71.9,71.9,71.9,0.10K,-4.77%,1237
09/24/2014,75,75,75,75,0.01K,4.31%,1236
09/25/2014,73,72.6,73,72.6,0.67K,-2.67%,1235
09/26/2014,75,75,75,75,0.05K,2.74%,1234
09/29/2014,76.8,72.7,76.8,72.7,0.16K,2.40%,1233
09/30/2014,75.9,72.8,75.9,72.6,0.45K,-1.17%,1232
10/01/2014,75.8,72.6,75.8,72.6,0.31K,-0.13%,1231
10/02/2014,73.8,73.8,73.8,73.8,,-2.64%,1230
10/03/2014,72,72.5,75.5,72,0.43K,-2.44%,1229
10/07/2014,72.2,72.2,72.2,72.2,0.10K,0.28%,1228
10/09/2014,72.1,72.2,72.2,72.1,0.27K,-0.14%,1227
10/10/2014,75,72.2,75,72,4.14K,4.02%,1226
10/13/2014,72.2,72.2,72.2,72.2,,-3.73%,1225
10/14/2014,72.1,72.1,72.1,72.1,0.20K,-0.14%,1224
10/15/2014,75.5,75.1,76,74.2,0.93K,4.72%,1223
10/16/2014,75.8,75.8,76,72.1,1.54K,0.40%,1222
10/17/2014,80,75.7,80,75.7,15.30K,5.54%,1221
10/20/2014,74.5,78,78,74.5,1.05K,-6.88%,1220
10/21/2014,77.8,77.8,77.8,77.8,0.10K,4.43%,1219
10/23/2014,77.8,77.8,77.8,77.8,,0.00%,1218
10/24/2014,78,77.4,78,73.4,1.94K,0.26%,1217
10/27/2014,75.5,75.5,75.5,75.5,,-3.21%,1216
10/28/2014,78,75,78,75,0.14K,3.31%,1215
10/29/2014,78,77.7,78,75,0.47K,0.00%,1214
10/30/2014,78,78,78,78,0.20K,0.00%,1213
10/31/2014,78,73.4,78,72,2.70K,0.00%,1212
11/03/2014,72.4,72.4,72.4,72.4,,-7.18%,1211
11/04/2014,73,74,74,72,0.70K,0.83%,1210
11/05/2014,72.1,72.1,72.1,72.1,0.14K,-1.23%,1209
11/07/2014,72.1,72.1,72.1,72.1,,0.00%,1208
11/10/2014,72.3,72.3,72.3,72.3,0.00K,0.28%,1207
11/11/2014,72.3,72.3,72.3,72.3,,0.00%,1206
11/12/2014,74,73,74,73,0.20K,2.35%,1205
11/13/2014,77,74,77,74,1.76K,4.05%,1204
11/14/2014,72.2,72.2,72.2,72.2,0.01K,-6.23%,1203
11/17/2014,72.2,72.2,72.2,72.2,,0.00%,1202
11/18/2014,72.1,72.1,72.1,72.1,0.01K,-0.14%,1201
11/19/2014,72.1,72.1,72.1,72.1,,0.00%,1200
11/20/2014,71.6,72,72,71.5,1.20K,-0.69%,1199
11/21/2014,71.8,71.8,71.8,71.8,,0.28%,1198
11/24/2014,71.8,71.8,71.8,71.8,,0.00%,1197
11/25/2014,71.8,71.8,71.8,71.8,,0.00%,1196
11/26/2014,70.7,70.7,70.7,70.7,0.00K,-1.53%,1195
11/27/2014,70.7,70.7,70.7,70.7,0.61K,0.00%,1194
11/28/2014,72,72,72,72,0.25K,1.84%,1193
12/01/2014,72,72,72,72,0.25K,0.00%,1192
12/02/2014,70,70.5,70.5,70,0.19K,-2.78%,1191
12/03/2014,70.2,70.2,70.2,70.2,,0.29%,1190
12/04/2014,70.1,70.1,70.1,70.1,0.18K,-0.14%,1189
12/05/2014,70.1,70.1,70.1,70.1,,0.00%,1188
12/08/2014,70,70.1,70.1,70,0.70K,-0.14%,1187
12/09/2014,70.1,70.1,70.1,70.1,0.06K,0.14%,1186
12/10/2014,70,70,70,70,1.02K,-0.14%,1185
12/11/2014,70,70,70.1,70,0.61K,0.00%,1184
12/12/2014,70,70,70,70,0.07K,0.00%,1183
12/15/2014,72.9,74.7,74.7,69,0.58K,4.14%,1182
12/16/2014,72.9,72.9,72.9,72.9,,0.00%,1181
12/17/2014,72.9,72.9,72.9,72.9,,0.00%,1180
12/18/2014,72.9,72.9,72.9,72.9,,0.00%,1179
12/19/2014,72.9,72.9,72.9,72.9,,0.00%,1178
12/22/2014,72.9,72.9,72.9,72.9,,0.00%,1177
12/23/2014,73,69,73,69,0.60K,0.14%,1176
12/24/2014,69,69.1,69.1,69,0.04K,-5.48%,1175
12/26/2014,72,72,72,72,0.20K,4.35%,1174
12/29/2014,72,72,72,72,,0.00%,1173
12/30/2014,72,72,72,72,,0.00%,1172
12/31/2014,74,69.5,74,69.1,0.32K,2.78%,1171
01/02/2015,73,73,73,73,0.30K,-1.35%,1170
01/06/2015,73.9,70,74,68.1,1.71K,1.23%,1169
01/07/2015,73.9,73.9,73.9,73.9,,0.00%,1168
01/08/2015,73.9,73.9,73.9,73.9,,0.00%,1167
01/09/2015,73.9,73.9,74,69.3,0.61K,0.00%,1166
01/12/2015,71.8,71.8,71.8,71.8,,-2.84%,1165
01/13/2015,71.8,71.8,71.8,71.8,,0.00%,1164
01/16/2015,71.8,71.8,71.8,71.8,,0.00%,1163
01/19/2015,69.7,70,70,69.7,0.24K,-2.92%,1162
01/20/2015,69.8,69.8,69.8,69.8,,0.14%,1161
01/21/2015,73,73,73,73,0.00K,4.58%,1160
01/22/2015,72.5,70,72.5,70,1.17K,-0.68%,1159
01/23/2015,70,70,70,70,0.50K,-3.45%,1158
01/26/2015,70,70,70,70,,0.00%,1157
01/27/2015,70,70,70,70,0.30K,0.00%,1156
01/28/2015,74.8,72.9,74.8,70,0.50K,6.86%,1155
01/29/2015,69.8,69.8,69.8,69.8,0.30K,-6.68%,1154
01/30/2015,69.8,69.8,69.8,69.8,,0.00%,1153
02/02/2015,70.5,71,71,70.5,0.49K,1.00%,1152
02/05/2015,70.8,70.8,70.8,70.8,,0.43%,1151
02/06/2015,70.8,70.8,70.8,70.8,,0.00%,1150
02/09/2015,70,70,70,70,0.00K,-1.13%,1149
02/10/2015,70,70,72,70,0.36K,0.00%,1148
02/11/2015,74.5,73.9,74.5,73.9,0.31K,6.43%,1147
02/12/2015,74.5,74.5,74.5,74.5,,0.00%,1146
02/13/2015,74.5,74.5,74.5,74.5,,0.00%,1145
02/16/2015,74.5,74.5,74.5,74.5,,0.00%,1144
02/18/2015,70,70,70,70,0.00K,-6.04%,1143
02/19/2015,70,70,70,70,,0.00%,1142
02/20/2015,69,69,69,69,0.10K,-1.43%,1141
02/23/2015,70,69.2,70,69.2,0.00K,1.45%,1140
02/24/2015,69,69,69,69,0.06K,-1.43%,1139
02/25/2015,73.9,69.1,73.9,69.1,0.52K,7.10%,1138
02/26/2015,73,67.2,73,67.2,0.19K,-1.22%,1137
02/27/2015,72.9,72.9,72.9,72.9,0.30K,-0.14%,1136
03/02/2015,72.9,72.9,72.9,72.9,,0.00%,1135
03/03/2015,72.9,72.9,72.9,72.9,,0.00%,1134
03/04/2015,72.7,72.8,72.8,66.6,0.58K,-0.27%,1133
03/06/2015,70,67,70,66,1.41K,-3.71%,1132
03/09/2015,67,67,67,67,0.20K,-4.29%,1131
03/10/2015,69.9,67,69.9,67,0.81K,4.33%,1130
03/11/2015,67,67,67,67,,-4.15%,1129
03/12/2015,67,67,67,67,0.11K,0.00%,1128
03/13/2015,67,67,67,67,,0.00%,1127
03/16/2015,67,67,67,67,,0.00%,1126
03/17/2015,66,66,66,66,0.05K,-1.49%,1125
03/18/2015,66,66,66,66,,0.00%,1124
03/19/2015,66,66,66,66,,0.00%,1123
03/20/2015,66,66,66,66,,0.00%,1122
03/23/2015,66,66,66,66,,0.00%,1121
03/24/2015,66,66,66,66,,0.00%,1120
03/25/2015,66,66,66,66,,0.00%,1119
03/26/2015,66.9,67,67,66.9,0.20K,1.36%,1118
03/27/2015,67,67,67,67,,0.15%,1117
03/30/2015,71.9,71.9,71.9,71.9,0.01K,7.31%,1116
03/31/2015,71.9,71.9,71.9,71.9,,0.00%,1115
04/01/2015,72,71,72,71,0.65K,0.14%,1114
04/02/2015,69.5,62.6,69.5,62.6,0.10K,-3.47%,1113
04/06/2015,69.4,69.4,69.4,69.4,,-0.14%,1112
04/07/2015,69.4,69.4,69.4,69.4,,0.00%,1111
04/08/2015,69.4,69.4,69.4,69.4,,0.00%,1110
04/09/2015,69.4,69.4,69.4,69.4,,0.00%,1109
04/10/2015,69.4,69.4,69.4,69.4,,0.00%,1108
04/15/2015,69.4,69.4,69.4,69.4,,0.00%,1107
04/16/2015,69.4,69.4,69.4,69.4,,0.00%,1106
04/17/2015,69.4,69.4,69.4,69.4,,0.00%,1105
04/20/2015,69.4,69.4,69.4,69.4,,0.00%,1104
04/21/2015,69.4,69.4,69.4,69.4,0.00K,0.00%,1103
04/22/2015,69.4,69.4,69.4,69.4,,0.00%,1102
04/23/2015,69.4,69.4,69.4,69.4,,0.00%,1101
04/24/2015,69.4,69.4,69.4,69.4,,0.00%,1100
04/27/2015,69.4,69.4,69.4,69.4,,0.00%,1099
04/28/2015,69.4,69.4,69.4,69.4,,0.00%,1098
04/29/2015,70,70,70,70,0.10K,0.86%,1097
04/30/2015,73,70,73,70,1.50K,4.29%,1096
05/05/2015,69.5,67.6,69.5,67.6,0.17K,-4.79%,1095
05/06/2015,68.7,68.7,68.7,68.7,,-1.15%,1094
05/07/2015,68.1,69,69,68.1,0.41K,-0.87%,1093
05/08/2015,68.5,68.5,68.5,68.5,0.20K,0.59%,1092
05/11/2015,67.7,68.1,68.1,67.7,1.31K,-1.17%,1091
05/12/2015,69,65.5,69,65.5,1.13K,1.92%,1090
05/13/2015,68,68,68,68,0.08K,-1.45%,1089
05/14/2015,67.9,67.9,67.9,67.9,0.10K,-0.15%,1088
05/15/2015,66,67,67,66,0.28K,-2.80%,1087
05/18/2015,67.9,65.9,67.9,65,1.30K,2.88%,1086
05/19/2015,65,65,65,65,0.43K,-4.27%,1085
05/20/2015,70,68,70.3,65,0.19K,7.69%,1084
05/21/2015,69,69,69,69,,-1.43%,1083
05/22/2015,69,69,69,69,,0.00%,1082
05/25/2015,69,69,69,69,,0.00%,1081
05/26/2015,69,67,69,64.5,0.77K,0.00%,1080
05/27/2015,69,69,69,69,,0.00%,1079
05/28/2015,69,69,69,69,,0.00%,1078
05/29/2015,69,69,69,69,,0.00%,1077
06/01/2015,66,68.8,68.8,66,0.83K,-4.35%,1076
06/03/2015,66,66,66,66,,0.00%,1075
06/04/2015,65,65,65,65,0.01K,-1.52%,1074
06/05/2015,64.5,61,64.5,60,2.20K,-0.77%,1073
06/08/2015,60.6,60.6,60.6,60.6,,-6.05%,1072
06/09/2015,60.6,60.6,60.6,60.6,,0.00%,1071
06/10/2015,60.6,60.6,60.6,60.6,,0.00%,1070
06/11/2015,60.6,60.6,60.6,60.6,,0.00%,1069
06/12/2015,63.8,63.8,63.8,63.8,0.00K,5.28%,1068
06/15/2015,64.5,64.5,64.5,64.5,0.00K,1.10%,1067
06/16/2015,64.5,64.5,64.5,64.5,,0.00%,1066
06/17/2015,64.4,64.4,64.4,64.4,0.00K,-0.16%,1065
06/18/2015,64.2,64.2,64.2,64.2,0.00K,-0.31%,1064
06/19/2015,64.3,64.2,64.3,64.2,0.12K,0.16%,1063
06/22/2015,64.5,64.5,64.5,64.5,0.00K,0.31%,1062
06/23/2015,68,68,68,64.5,5.01K,5.43%,1061
06/24/2015,67.9,68,68,67.9,0.01K,-0.15%,1060
06/25/2015,67.9,67.9,67.9,67.9,0.01K,0.00%,1059
06/26/2015,65,65,67,65,0.83K,-4.27%,1058
06/29/2015,65,65,65,65,,0.00%,1057
06/30/2015,64,64,64,64,0.20K,-1.54%,1056
07/02/2015,62.2,62.2,62.2,62.2,1.00K,-2.81%,1055
07/03/2015,62.2,62.2,62.2,62.2,,0.00%,1054
07/06/2015,62,65,65,60.1,33.98K,-0.32%,1053
07/07/2015,65,64.9,65,64.9,2.59K,4.84%,1052
07/08/2015,65,65,65,65,,0.00%,1051
07/09/2015,63,63,63,63,0.10K,-3.08%,1050
07/10/2015,62,62.1,62.1,62,1.57K,-1.59%,1049
07/13/2015,66.9,64.9,67.9,64.9,1.93K,7.90%,1048
07/15/2015,64,60.5,64,60.5,0.60K,-4.33%,1047
07/16/2015,63.9,62,63.9,61,0.71K,-0.16%,1046
07/17/2015,65,64,65,64,3.60K,1.72%,1045
07/20/2015,62,62,62,62,0.10K,-4.62%,1044
07/22/2015,64.9,65,65,64.9,0.20K,4.68%,1043
07/23/2015,62,65,65,62,5.94K,-4.47%,1042
07/27/2015,67.6,62.2,67.6,62.2,1.70K,9.03%,1041
07/28/2015,66.5,66.5,66.5,66.5,0.70K,-1.63%,1040
07/30/2015,67.4,63,67.5,63,1.50K,1.35%,1039
08/03/2015,62.2,64,64,62.2,1.00K,-7.72%,1038
08/04/2015,64,64,65,64,0.40K,2.89%,1037
08/06/2015,63,63,63,60.6,1.01K,-1.56%,1036
08/07/2015,64,64,64,64,0.00K,1.59%,1035
08/10/2015,66.7,66.6,66.8,66.6,1.81K,4.22%,1034
08/12/2015,70,66.6,70,66.6,3.20K,4.95%,1033
08/13/2015,69.8,65,69.8,65,0.60K,-0.29%,1032
08/18/2015,69.9,69.9,69.9,69.9,0.10K,0.14%,1031
08/19/2015,69.9,69.9,69.9,69.9,0.01K,0.00%,1030
08/20/2015,69.8,69.8,69.8,69.8,0.01K,-0.14%,1029
08/21/2015,70,69.8,72,69.8,3.20K,0.29%,1028
08/24/2015,69.9,63.2,69.9,63.1,0.39K,-0.14%,1027
08/26/2015,69.9,69.9,69.9,69.9,0.00K,0.00%,1026
08/27/2015,71.8,69.8,71.8,69.8,0.20K,2.72%,1025
09/07/2015,64.1,64.1,64.1,64.1,0.00K,-10.72%,1024
09/08/2015,65,64,65,64,0.14K,1.40%,1023
09/09/2015,69.1,65,69.1,65,0.10K,6.31%,1022
09/11/2015,60.5,60.5,60.5,60.5,0.10K,-12.45%,1021
09/14/2015,62,61.2,62,61.2,2.20K,2.48%,1020
09/15/2015,61.5,61.5,61.5,61.5,0.24K,-0.81%,1019
09/16/2015,61.1,61.2,61.2,61.1,0.10K,-0.65%,1018
09/22/2015,65.4,65.4,65.4,65.4,0.15K,7.04%,1017
09/25/2015,66.9,65.5,66.9,65.5,0.60K,2.29%,1016
09/29/2015,66.8,66.9,66.9,66.8,0.11K,-0.15%,1015
10/05/2015,61.2,61.2,61.2,61.2,0.00K,-8.38%,1014
10/07/2015,66.1,62.1,66.1,62.1,0.23K,8.01%,1013
10/09/2015,67,66.1,67,61.4,1.27K,1.36%,1012
10/12/2015,67.5,66.9,67.5,66.9,0.11K,0.75%,1011
10/13/2015,67.4,67.4,67.4,67.4,1.00K,-0.15%,1010
10/15/2015,65,67,67,65,0.02K,-3.56%,1009
10/22/2015,60.5,59,60.5,59,0.00K,-6.92%,1008
10/23/2015,68,67.5,68,67.5,4.00K,12.40%,1007
10/28/2015,68,68,68,68,1.00K,0.00%,1006
10/29/2015,68,68,68,68,2.00K,0.00%,1005
11/05/2015,67.8,67.8,67.8,67.8,0.05K,-0.29%,1004
11/19/2015,70,70,70,70,1.00K,3.24%,1003
12/30/2015,56.4,56.4,56.4,56.4,0.00K,-19.43%,1002
01/14/2016,55.3,55.3,55.3,55.3,0.10K,-1.95%,1001
01/20/2016,64,64,64,64,0.00K,15.73%,1000
01/29/2016,70,60,70,60,1.13K,9.38%,999
02/01/2016,68,68,68,68,0.01K,-2.86%,998
02/05/2016,60.1,60.1,60.1,60.1,0.04K,-11.62%,997
02/11/2016,55.1,60,60,55.1,0.08K,-8.32%,996
02/15/2016,55.1,55.1,55.1,55.1,0.00K,0.00%,995
02/16/2016,60,60,60,60,0.00K,8.89%,994
03/08/2016,53,53,53,53,0.00K,-11.67%,993
03/18/2016,65,65,65,65,0.60K,22.64%,992
03/31/2016,65,65,65,65,1.00K,0.00%,991
04/04/2016,64.5,64.5,64.5,64.5,0.00K,-0.77%,990
04/05/2016,65,64.9,65,64.9,2.00K,0.78%,989
04/11/2016,56.6,56,70,56,0.21K,-12.92%,988
04/18/2016,68,68,68,68,0.02K,20.14%,987
04/25/2016,63,56.7,63,56.6,0.33K,-7.35%,986
04/27/2016,69,68,69,68,0.50K,9.52%,985
04/28/2016,68,68,68,68,0.01K,-1.45%,984
04/29/2016,67,58.1,67,58.1,1.42K,-1.47%,983
05/03/2016,68,65,68,65,0.50K,1.49%,982
05/06/2016,67,67,67,67,0.02K,-1.47%,981
05/12/2016,66.1,59.4,66.1,53.2,1.70K,-1.34%,980
05/19/2016,60,60,60,60,0.50K,-9.23%,979
05/27/2016,60,57.1,60,57,2.10K,0.00%,978
05/30/2016,57.5,57.5,57.5,57.5,0.50K,-4.17%,977
05/31/2016,60,60,60,60,0.01K,4.35%,976
06/02/2016,59.9,59.9,59.9,59.9,0.02K,-0.17%,975
06/07/2016,57,57.6,57.6,57,1.00K,-4.84%,974
06/09/2016,57,57,57,57,0.10K,0.00%,973
06/13/2016,57.1,65.9,65.9,57.1,0.01K,0.18%,972
06/14/2016,62.9,65.4,65.4,62.9,0.11K,10.16%,971
06/15/2016,62.9,60,62.9,60,0.29K,0.00%,970
06/21/2016,55.5,55.5,55.5,55.5,0.04K,-11.76%,969
06/22/2016,55.6,55.5,55.6,55.5,0.02K,0.18%,968
06/24/2016,55.6,55.6,55.6,55.6,0.04K,0.00%,967
06/28/2016,55.6,56,56,55.6,0.05K,0.00%,966
06/30/2016,61.8,61.6,61.8,55.1,1.33K,11.15%,965
07/01/2016,61.5,61.5,61.5,61.5,0.00K,-0.49%,964
07/04/2016,55.2,55.2,55.2,55.2,0.00K,-10.24%,963
07/05/2016,61.5,61.5,61.5,61.5,0.20K,11.41%,962
07/07/2016,65,61,65,61,1.70K,5.69%,961
07/08/2016,65,64.9,65,64.9,2.00K,0.00%,960
07/13/2016,68,68,68,68,0.50K,4.62%,959
07/21/2016,61,67.5,67.5,61,0.01K,-10.29%,958
07/25/2016,61,61.3,61.3,61,0.19K,0.00%,957
08/05/2016,64.9,64.9,64.9,64.9,0.00K,6.39%,956
08/12/2016,64.9,54,64.9,54,0.00K,0.00%,955
08/15/2016,58.5,58.5,58.5,58,0.70K,-9.86%,954
08/16/2016,60,60,60,60,0.16K,2.56%,953
08/18/2016,60,60.1,60.1,55.3,2.51K,0.00%,952
08/19/2016,59.9,59.9,59.9,59.9,0.11K,-0.17%,951
08/23/2016,55.7,55.8,55.8,55.7,0.10K,-7.01%,950
08/26/2016,56.1,56.1,56.1,56.1,0.09K,0.72%,949
08/30/2016,59,59,59,59,0.39K,5.17%,948
09/14/2016,65.8,57.2,65.8,57,1.00K,11.53%,947
09/15/2016,60,65,65,60,0.08K,-8.81%,946
09/21/2016,60,60,60,60,1.80K,0.00%,945
09/27/2016,62,62,62,62,0.05K,3.33%,944
09/28/2016,64.5,64.2,64.5,64.2,0.30K,4.03%,943
09/29/2016,65.5,64.6,65.5,64.6,0.76K,1.55%,942
09/30/2016,50,66.5,66.5,50,12.37K,-23.66%,941
10/03/2016,63,63,63,63,0.10K,26.00%,940
10/10/2016,65.5,65.5,65.5,65.5,0.00K,3.97%,939
10/12/2016,55.5,55.5,55.5,55.5,0.00K,-15.27%,938
10/14/2016,63.6,63.6,63.6,63.6,0.00K,14.59%,937
10/26/2016,54,54,54,54,0.00K,-15.09%,936
10/28/2016,56,56,56,56,0.00K,3.70%,935
11/01/2016,55,55,55,55,0.01K,-1.79%,934
11/03/2016,55.1,55.1,55.1,55.1,0.43K,0.18%,933
11/04/2016,59.9,59.8,59.9,59.8,0.21K,8.71%,932
11/07/2016,51.7,55,59.9,51,0.29K,-13.69%,931
11/08/2016,59.9,57,59.9,57,0.20K,15.86%,930
11/09/2016,53,54,54,53,0.10K,-11.52%,929
11/11/2016,59,59,59,59,0.22K,11.32%,928
11/22/2016,51,51,51,51,0.00K,-13.56%,927
11/23/2016,52.1,58,58,52.1,0.01K,2.16%,926
11/25/2016,53,53,53,53,4.24K,1.73%,925
11/28/2016,53,53.1,53.1,53,1.00K,0.00%,924
11/29/2016,61.9,53,61.9,53,3.22K,16.79%,923
11/30/2016,59.9,59.9,59.9,59.9,0.20K,-3.23%,922
12/01/2016,59.9,59.9,60,59.9,1.00K,0.00%,921
12/07/2016,59.5,59.5,59.5,59.5,0.00K,-0.67%,920
12/19/2016,48.7,48.7,48.7,48.7,4.00K,-18.15%,919
12/20/2016,59.3,59.3,59.3,59.3,0.10K,21.77%,918
12/29/2016,60,59.9,60,59.9,2.60K,1.18%,917
01/11/2017,58,58,58,58,1.00K,-3.33%,916
01/17/2017,58.6,59,59,58.6,0.81K,1.03%,915
01/18/2017,60,60,60,60,0.00K,2.39%,914
01/24/2017,65,64.9,65,64.9,0.10K,8.33%,913
01/26/2017,54.1,65,65,54.1,3.41K,-16.77%,912
01/31/2017,70,69.9,70,69.9,0.10K,29.39%,911
02/01/2017,70,65,70,65,1.93K,0.00%,910
02/03/2017,54,54,54,54,0.00K,-22.86%,909
02/06/2017,70,55.3,70,54.2,1.43K,29.63%,908
02/07/2017,69.9,69.9,69.9,69.9,0.10K,-0.14%,907
02/09/2017,56.1,56.1,56.1,56.1,0.00K,-19.74%,906
02/13/2017,56.2,56.2,56.2,56.2,0.00K,0.18%,905
02/14/2017,70,69.8,70,69.8,1.93K,24.56%,904
02/15/2017,72.9,57,72.9,57,4.61K,4.14%,903
02/16/2017,73,69.7,73,69.7,2.89K,0.14%,902
02/17/2017,76,72.8,76,72.8,1.95K,4.11%,901
02/20/2017,75,75,75,75,0.50K,-1.32%,900
02/23/2017,58.5,58.5,58.5,58.5,0.01K,-22.00%,899
02/27/2017,60,60.1,60.1,60,0.01K,2.56%,898
02/28/2017,58.7,58.7,58.7,58.7,0.02K,-2.17%,897
03/01/2017,75,69.9,75,69.9,0.92K,27.77%,896
03/06/2017,59.7,74.9,74.9,59.7,0.10K,-20.40%,895
03/21/2017,57.8,57.8,57.8,57.8,0.00K,-3.18%,894
03/24/2017,74.9,58,74.9,57.6,2.14K,29.58%,893
03/27/2017,76,60.3,76,57,0.53K,1.47%,892
03/28/2017,77,76,77,76,0.30K,1.32%,891
03/29/2017,82,77,82,77,1.25K,6.49%,890
04/05/2017,82,77,82,77,1.00K,0.00%,889
04/11/2017,62.4,62.4,62.4,62.4,0.00K,-23.90%,888
04/12/2017,81.9,81.9,81.9,81.9,0.05K,31.25%,887
04/17/2017,81.9,81.9,81.9,81.9,0.07K,0.00%,886
04/18/2017,89.8,89.8,89.8,89.8,0.00K,9.65%,885
04/19/2017,85,85,85,84.5,1.61K,-5.35%,884
04/20/2017,85,84.9,86,83,3.60K,0.00%,883
04/21/2017,89.6,84.9,89.6,84.9,1.00K,5.41%,882
04/25/2017,90,88.8,90,88,6.21K,0.45%,881
04/26/2017,90,89,90,87.6,3.19K,0.00%,880
04/27/2017,91.9,89.5,92.5,89.5,1.92K,2.11%,879
04/28/2017,92.5,85,92.5,85,4.43K,0.65%,878
05/03/2017,94.6,92,94.6,92,0.50K,2.27%,877
05/04/2017,94.7,94.7,95,82.1,2.70K,0.11%,876
05/15/2017,94,80,95,80,7.17K,-0.74%,875
05/16/2017,94,94,94,94,0.10K,0.00%,874
05/17/2017,97,94,97.2,94,3.90K,3.19%,873
05/19/2017,97,96,97,96,3.00K,0.00%,872
05/24/2017,82.3,82.3,82.3,82.3,0.04K,-15.15%,871
05/26/2017,86.6,86.1,90,85.5,0.04K,5.22%,870
05/29/2017,87.3,86.3,90,86.3,1.77K,0.81%,869
05/31/2017,88.1,88.1,88.1,88.1,0.03K,0.92%,868
06/01/2017,93.5,87.6,93.5,87.6,0.31K,6.13%,867
06/02/2017,88,87.6,93.7,87.6,0.54K,-5.88%,866
06/05/2017,94.4,86,94.5,86,1.45K,7.27%,865
06/07/2017,95,92,95,92,0.60K,0.64%,864
06/09/2017,93.9,92,94.9,92,4.05K,-1.16%,863
06/15/2017,80.1,91.1,91.1,80.1,0.02K,-14.70%,862
06/20/2017,93.9,93.9,93.9,93.9,0.00K,17.23%,861
06/21/2017,83.3,83.3,83.3,83.3,0.00K,-11.29%,860
06/22/2017,93.8,84.6,93.8,84.5,0.81K,12.61%,859
06/27/2017,91.5,85.3,91.9,85.2,4.35K,-2.45%,858
06/29/2017,89,80.2,90.9,80,6.91K,-2.73%,857
06/30/2017,90,85.1,90,85,16.00K,1.12%,856
07/03/2017,86.4,89.8,89.9,86.4,1.03K,-4.00%,855
07/06/2017,91.4,89.9,91.5,89.9,0.70K,5.79%,854
07/13/2017,89.9,89.8,89.9,89.8,0.01K,-1.64%,853
07/14/2017,92,89.9,92,89.9,1.50K,2.34%,852
07/18/2017,91.9,89.4,91.9,89.4,0.95K,-0.11%,851
07/20/2017,85.3,85.3,85.3,85.3,0.00K,-7.18%,850
07/21/2017,85.7,85.7,85.7,85.7,0.02K,0.47%,849
07/24/2017,85.6,85.6,85.6,85.6,0.02K,-0.12%,848
07/27/2017,85.5,85.3,85.5,85,0.07K,-0.12%,847
07/28/2017,86,86.1,86.1,86,5.14K,0.58%,846
08/01/2017,86,86,86,86,0.20K,0.00%,845
08/04/2017,86,86,86,86,4.50K,0.00%,844
08/08/2017,89,89,89,89,1.00K,3.49%,843
08/10/2017,90,88.9,90,88.9,0.30K,1.12%,842
08/14/2017,89.9,89.8,89.9,89.8,0.03K,-0.11%,841
09/06/2017,90,80,90,80,1.73K,0.11%,840
09/07/2017,85,85,85,80.1,0.52K,-5.56%,839
09/08/2017,86,86,86,86,0.40K,1.18%,838
09/14/2017,80.2,80.2,80.2,80.2,0.01K,-6.74%,837
09/15/2017,86,85.9,86,85.9,2.73K,7.23%,836
09/19/2017,86,84,86,84,1.00K,0.00%,835
09/25/2017,85.9,81,85.9,80,5.20K,-0.12%,834
09/27/2017,89,86,89,86,2.50K,3.61%,833
09/28/2017,81,90,90,81,0.57K,-8.99%,832
10/06/2017,88,87,90,87,5.03K,8.64%,831
10/09/2017,88,88,88,87.9,1.73K,0.00%,830
10/13/2017,83.8,83.8,83.8,83.8,0.02K,-4.77%,829
10/17/2017,88,83,88,83,0.66K,5.01%,828
10/19/2017,90,90,99,89.9,0.82K,2.27%,827
10/20/2017,90,90,90,90,0.50K,0.00%,826
10/25/2017,90,90,90,90,2.84K,0.00%,825
10/26/2017,87,85,87,85,0.90K,-3.33%,824
10/27/2017,81.2,81.2,81.2,81.2,0.04K,-6.67%,823
10/31/2017,87,85,87,85,1.10K,7.14%,822
11/07/2017,81.3,81.2,84,81.2,0.50K,-6.55%,821
11/08/2017,85,85,85,85,0.01K,4.55%,820
11/13/2017,82.6,84,84,82.6,0.06K,-2.82%,819
11/14/2017,82.5,82.5,82.5,82.5,0.02K,-0.12%,818
11/16/2017,94,88,94,88,0.01K,13.94%,817
11/17/2017,85,80,85,80,2.78K,-9.57%,816
11/21/2017,85,85,85,85,0.00K,0.00%,815
12/05/2017,80,80,80,80,0.01K,-5.88%,814
12/12/2017,82,70,82,70,1.27K,2.50%,813
12/20/2017,89.9,89.9,89.9,89.9,0.01K,9.63%,812
12/27/2017,85,80,85,80,5.95K,-5.45%,811
12/28/2017,90,90,95,89.8,0.58K,5.88%,810
